state,action,q_value
6|4|2|2,3,0.6937143230436689
7|4|2|2,0,0.6900484992467686
7|4|2|2,6,1.6983901251620086
7|4|2|2,5,2.1918836824479913
7|4|2|2,1,1.632795828149587
7|4|2|2,4,1.409167581992548
7|4|2|2,2,3.2272516938389533
7|4|2|2,3,1.5689069481456641
2|1|0|3,3,4.2293956207905445
2|1|0|3,1,2.223431168089551
2|1|0|3,7,2.770058401733509
2|1|0|3,4,2.8480097298793305
2|1|0|3,0,2.379846910315366
2|1|0|3,5,2.8944975282038765
2|1|0|3,6,2.6832735077719003
3|2|0|0,0,4.46961462728868
3|2|0|0,1,2.6000245017373755
3|2|0|0,2,2.5885558035560297
3|2|0|0,6,2.744779334077508
3|2|0|0,7,2.938778920462283
3|2|0|0,4,2.8053645803965988
3|2|0|0,5,2.6444625355052604
0|3|6|6,1,2.6149883711393915
0|3|6|6,7,2.750516028098684
0|3|6|6,3,2.456776816563753
0|3|6|6,4,2.5311436226224733
0|3|6|6,5,2.407219328648343
0|3|6|6,6,4.110201082483833
0|3|6|6,2,1.61240025528103
7|4|6|6,1,2.3246119136274945
7|4|6|6,6,4.670515704094893
7|4|6|6,5,1.404472123715503
7|4|6|6,4,2.3745083429318488
7|4|6|6,2,1.241410605110696
7|4|6|6,3,1.6809127935381367
7|4|6|6,0,0.9904999069795458
1|4|6|6,3,1.475162695774291
1|4|6|6,4,2.362385277236866
1|4|6|6,0,2.3025421125102583
1|4|6|6,5,1.2804288261435133
1|4|6|6,2,1.3351543090973224
1|4|6|6,6,4.4874860576565965
1|4|6|6,7,0.6422029745196783
4|2|0|0,2,2.6021721728277516
4|2|0|0,5,2.83495195078005
4|2|0|0,1,2.738437437972086
4|2|0|0,7,2.8223428240845974
4|2|0|0,0,4.039893123802354
4|2|0|0,3,2.8151800485616385
4|2|0|0,6,2.7401996938965354
2|3|0|0,0,3.4055669820964223
2|3|0|0,4,1.3939055073178794
2|3|0|0,7,0.8552108503995048
2|3|0|0,1,1.5641042346629086
2|3|0|0,6,2.0568720185067555
2|3|0|0,3,2.0808297882516085
2|3|0|0,5,1.7599709677210726
0|5|1|1,4,-0.7949506868068185
0|5|1|1,3,-0.8418778678846395
0|5|1|1,5,-0.07031166523780154
0|5|1|1,6,-0.027528047049091398
0|5|1|1,2,0.758700762682212
0|5|1|1,7,-0.303371180614357
0|5|1|1,1,2.1347026869422945
4|6|1|1,5,0.0407207706251239
4|6|1|1,0,-2.2053733929010404
4|6|1|1,6,0.9014213498574073
4|6|1|1,7,0.016943948775856255
4|6|1|1,3,0.03323791757408162
4|6|1|1,2,-0.44246745485859407
4|6|1|1,1,2.679085797983308
5|6|1|1,0,-1.8008754233958917
5|6|1|1,3,-1.775673830740002
5|6|1|1,6,-0.7248610175594833
5|6|1|1,2,-0.2723495847754563
5|6|1|1,4,-1.05853704845504
5|6|1|1,1,0.2602353630879749
5|6|1|1,7,-2.126674023166604
7|1|0|0,1,2.7686694517870563
7|1|0|0,3,3.1049528253253578
7|1|0|0,5,3.1142978436738433
7|1|0|0,0,5.069376232280541
7|1|0|0,4,3.108835401362243
7|1|0|0,6,3.141011420358759
7|1|0|0,2,3.0897281856212793
1|1|0|0,0,4.614275228169785
1|1|0|0,4,3.1199575579279806
1|1|0|0,6,2.841420485082784
1|1|0|0,5,2.847120516687404
1|1|0|0,7,2.995614993664257
1|1|0|0,2,2.9004765717040546
1|1|0|0,3,3.038874094091421
0|2|3|2,3,3.635474300008873
0|2|3|2,4,2.832994938629225
0|2|3|2,5,1.972527689486833
0|2|3|2,7,2.931088919637034
0|2|3|2,1,2.1797693436278496
0|2|3|2,2,2.755890976659927
0|2|3|2,6,2.203552007557374
3|3|0|2,5,0.8637954560604526
3|3|0|2,4,0.6593341879066293
3|3|0|2,1,0.9069244354432939
3|3|0|2,0,0.9200540709267223
3|3|0|2,2,2.6944181709861086
3|3|0|2,7,1.3666113599014154
3|3|0|2,6,1.4155354082797367
5|3|0|2,7,1.4438655779927425
5|3|0|2,2,2.11146968659368
5|3|0|2,1,0.27653916957655844
5|3|0|2,3,1.530161484246879
5|3|0|2,6,1.1645120472047394
5|3|0|2,4,1.103058101794662
5|3|0|2,0,0.8052534846765915
7|3|0|2,4,1.0482767404936928
7|3|0|2,2,2.233348466276026
7|3|0|2,3,0.9468769326919484
7|3|0|2,6,1.589402906304074
7|3|0|2,1,0.7433063518990948
7|3|0|2,0,1.4859133626184344
7|3|0|2,5,1.506741334885768
4|4|0|2,7,-0.3461908826779409
4|4|0|2,3,0.355383414926469
4|4|0|2,6,0.9612503791388958
4|4|0|2,5,0.31111432775185466
4|4|0|2,0,-0.09222792248107373
4|4|0|2,1,0.132640257872961
4|4|0|2,2,1.7819033169480185
7|1|5|0,5,3.4167576866720246
7|1|5|0,0,4.6735880611333105
7|1|5|0,3,2.756818838512946
7|1|5|0,1,2.88751030378422
7|1|5|0,6,2.895709088079878
7|1|5|0,4,2.8024077205007787
7|1|5|0,2,2.9493238420682677
6|3|0|0,2,2.003742992503336
6|3|0|0,0,3.6869290783281454
6|3|0|0,7,1.7969356848717235
6|3|0|0,3,1.7739105873406764
6|3|0|0,1,1.2170507776812274
6|3|0|0,5,1.437768517695845
6|3|0|0,4,2.0565216099683887
6|4|0|0,3,0.3513774905217012
6|4|0|0,5,0.8087032134230434
6|4|0|0,1,0.41337637805708677
6|4|0|0,2,-0.6675923572519058
6|4|0|0,7,0.5707092194157668
6|4|0|0,4,0.45050973277953876
6|4|0|0,0,2.5911584762126862
2|2|0|0,3,2.6655336224761457
2|2|0|0,7,3.0013078505924544
2|2|0|0,4,2.624365015996737
2|2|0|0,0,4.035313082563104
2|2|0|0,6,2.6672060096887136
2|2|0|0,1,2.6496198136304727
2|2|0|0,5,2.8135433845136437
0|4|3|3,5,1.503418076671751
0|4|3|3,2,1.0314150863063487
0|4|3|3,4,0.9214263220257537
0|4|3|3,3,3.9312950196497463
0|4|3|3,1,1.1903422971774718
0|4|3|3,6,1.607246657614612
0|4|3|3,7,1.7887880038087538
5|4|3|3,0,0.6409073108104842
5|4|3|3,1,0.7211376131271061
5|4|3|3,2,1.435077853354263
5|4|3|3,7,2.146582146693416
5|4|3|3,4,1.8318488362543912
5|4|3|3,6,1.5940189474689381
5|4|3|3,3,3.6745557902990673
4|1|6|1,3,2.843752984938048
4|1|6|1,1,4.6227860184704195
4|1|6|1,0,2.566920171658621
4|1|6|1,6,3.5092517938979735
4|1|6|1,5,2.8466339127794527
4|1|6|1,2,2.7040556680114993
4|1|6|1,7,2.7167452291072327
3|1|6|1,7,2.9410178694278164
3|1|6|1,1,4.646686472052551
3|1|6|1,5,2.8136521867507356
3|1|6|1,2,2.7957707199859505
3|1|6|1,6,3.7950229553520636
3|1|6|1,4,2.5983976253371917
3|1|6|1,0,2.518045795179238
7|1|6|1,6,3.96178958181697
7|1|6|1,5,2.714748494386035
7|1|6|1,1,4.654903033409918
7|1|6|1,4,2.655143711026617
7|1|6|1,2,2.7658561606097454
7|1|6|1,0,2.450971524076886
7|1|6|1,3,2.5487568400507943
6|4|5|1,3,1.5772372617531705
6|4|5|1,1,3.96115297681657
6|4|5|1,5,2.882391972511612
6|4|5|1,4,1.5431491783756497
6|4|5|1,0,0.4692113864298268
6|4|5|1,2,0.7945521847993351
6|4|5|1,7,1.2536816018564787
3|4|5|1,5,2.4936975988996553
3|4|5|1,4,1.10647556337871
3|4|5|1,0,1.3050784232398107
3|4|5|1,2,-0.5680887439530065
3|4|5|1,7,2.0153950703735495
3|4|5|1,6,1.9556981902947403
3|4|5|1,1,1.9917117172067649
1|2|4|4,0,2.7751050189600543
1|2|4|4,4,4.331750944872711
1|2|4|4,3,2.898558528199134
1|2|4|4,5,3.392581226981479
1|2|4|4,7,3.4825761329246125
1|2|4|4,2,2.918318706438546
1|2|4|4,6,3.3634520340141876
4|4|7|2,3,1.3820725224329848
4|4|7|2,0,-0.16092760391495958
4|4|7|2,5,0.6980673178297037
4|4|7|2,2,1.6637140185594186
4|4|7|2,7,2.033683907289452
4|4|7|2,6,1.7117597634703121
4|4|7|2,1,-0.48403196476731475
3|4|7|2,7,2.2565812713621316
3|4|7|2,1,-0.4789467870319972
3|4|7|2,4,0.6340136432658284
3|4|7|2,0,0.18691678542640128
3|4|7|2,6,1.9531857162972484
3|4|7|2,2,2.9720131330987662
3|4|7|2,5,0.8132857881122753
7|6|2|2,0,-0.8078679053307222
7|6|2|2,3,-1.5708933899761675
7|6|2|2,1,-2.797063411087178
7|6|2|2,5,-0.5808678157920224
7|6|2|2,4,-1.003644069740738
7|6|2|2,2,2.9760785870621667
7|6|2|2,6,-0.7627610500451061
6|7|2|2,7,0.911961701565319
6|7|2|2,0,-1.6340749795798633
6|7|2|2,1,-1.7140023057493692
6|7|2|2,5,0.5191825898472265
6|7|2|2,2,4.709419942423073
6|7|2|2,4,0.1391475731675892
6|7|2|2,3,-0.21170035230251125
2|1|0|0,5,2.9469026681490846
2|1|0|0,7,2.919085839713143
2|1|0|0,4,2.9485441724664168
2|1|0|0,0,4.633825052861629
2|1|0|0,3,3.043221880866632
2|1|0|0,1,2.8594279010046177
2|1|0|0,6,3.065995760540751
5|3|2|2,2,4.338775485257821
5|3|2|2,1,2.479775852197875
5|3|2|2,7,2.4606632106279505
5|3|2|2,0,1.9797352201987286
5|3|2|2,3,2.191043585415966
5|3|2|2,6,2.28842772212674
5|3|2|2,4,2.346362815322432
2|5|1|3,1,-2.268047575839443
2|5|1|3,7,-0.9426655153761171
2|5|1|3,6,-0.7297184893736564
2|5|1|3,0,-1.6958865200661382
2|5|1|3,3,0.5363346540974546
2|5|1|3,4,-0.4248338915056802
2|5|1|3,5,-0.311106378338343
6|1|4|0,3,2.7994006731587473
6|1|4|0,1,2.8391499726080434
6|1|4|0,0,4.60084751590541
6|1|4|0,4,3.313074671001631
6|1|4|0,7,3.0866888011116957
6|1|4|0,2,2.780909165893188
6|1|4|0,5,2.7589812541951195
3|1|4|0,1,2.39089763910753
3|1|4|0,6,2.912302809861764
3|1|4|0,4,3.5011406718727534
3|1|4|0,7,2.7028687988587916
3|1|4|0,5,2.931510701547313
3|1|4|0,0,4.592560073281518
3|1|4|0,2,3.0165849056216487
7|2|4|0,0,4.236218913945822
7|2|4|0,2,2.576327328757771
7|2|4|0,4,2.929333400692003
7|2|4|0,1,2.387665681981581
7|2|4|0,5,2.336377933564388
7|2|4|0,6,2.4360292972828312
7|2|4|0,3,2.525225624901218
0|3|4|2,7,2.0885776299685097
0|3|4|2,6,2.516420475892058
0|3|4|2,5,1.4784817445196432
0|3|4|2,2,3.61133011155358
0|3|4|2,4,3.0701273277621333
0|3|4|2,1,1.8232615125512086
0|3|4|2,3,2.4381471789520126
5|2|2|4,1,0.9146032105943471
5|2|2|4,7,1.7968934832577768
5|2|2|4,3,1.5911279508384732
5|2|2|4,0,1.7661076560343438
5|2|2|4,4,4.408435945655407
5|2|2|4,2,1.9205725190819491
5|2|2|4,6,1.5968102596414835
1|3|2|4,2,1.8801628389156193
1|3|2|4,6,1.6992134829604284
1|3|2|4,5,0.9347208164747213
1|3|2|4,0,1.5794316433932984
1|3|2|4,4,3.7040281462120217
1|3|2|4,7,2.032988244233857
1|3|2|4,3,0.7653585919911207
2|4|4|4,0,1.5494252024586437
2|4|4|4,5,2.641110086541195
2|4|4|4,1,0.515233626711514
2|4|4|4,7,1.115108383598838
2|4|4|4,4,4.6510646748260065
2|4|4|4,3,1.139250135801221
2|4|4|4,6,2.2942807172879385
0|4|4|4,5,2.3197284985830304
0|4|4|4,4,4.147362552753115
0|4|4|4,2,1.7703045223767029
0|4|4|4,6,2.2363539810982567
0|4|4|4,3,2.294955729216473
0|4|4|4,7,2.2827502828652255
0|4|4|4,1,2.2984605861348433
1|3|6|2,7,2.256444805420143
1|3|6|2,0,1.2403376235531025
1|3|6|2,4,2.241131790666767
1|3|6|2,5,2.179547071616706
1|3|6|2,3,2.149073828264378
1|3|6|2,6,2.859386698507112
1|3|6|2,2,3.5979110380822417
7|5|6|2,0,-1.2173104252843685
7|5|6|2,3,0.42968842924734646
7|5|6|2,1,0.41019306674856537
7|5|6|2,4,-0.1600008762476729
7|5|6|2,6,3.3245347062034027
7|5|6|2,5,1.3466263836744814
7|5|6|2,2,2.3931967652342196
0|5|6|2,3,-0.9726791938939263
0|5|6|2,5,1.0881014416575718
0|5|6|2,7,1.8956639161709272
0|5|6|2,4,0.3935578343326692
0|5|6|2,1,0.885608270296511
0|5|6|2,6,1.2128837406306743
0|5|6|2,2,3.5407196777280365
2|2|3|5,5,4.504137763728401
2|2|3|5,0,1.7452717803313385
2|2|3|5,1,1.8185713889416781
2|2|3|5,7,1.5915190981122762
2|2|3|5,4,1.7567830907992024
2|2|3|5,6,1.682643072836201
2|2|3|5,3,2.10673242863969
5|4|3|4,6,0.3528262510558982
5|4|3|4,2,-0.2964381025470707
5|4|3|4,4,2.3149653782121065
5|4|3|4,1,-0.05537222405220622
5|4|3|4,7,0.21935351524201202
5|4|3|4,0,-0.2710409824505635
5|4|3|4,3,-0.3408355724121785
6|4|3|4,4,2.157062311409912
6|4|3|4,1,-0.30916887724354286
6|4|3|4,3,0.5969878793427889
6|4|3|4,0,-0.06673584665256038
6|4|3|4,7,0.3722117048910618
6|4|3|4,2,-0.49203464957101883
6|4|3|4,5,0.09790423137746321
4|6|3|3,6,-1.4685009884745281
4|6|3|3,7,0.5564468707024688
4|6|3|3,5,1.132726613271032
4|6|3|3,0,-1.2678352767842678
4|6|3|3,3,0.22151194360332505
4|6|3|3,2,-1.8750211923378368
4|6|3|3,1,-1.145741942571
6|6|3|3,4,-1.1753705435449757
6|6|3|3,7,0.2324117518538093
6|6|3|3,2,-1.342785184967101
6|6|3|3,0,-1.1872055687101692
6|6|3|3,3,3.919038434693228
6|6|3|3,5,-0.23040370594755125
6|6|3|3,1,-1.8416684807674923
7|6|3|3,4,0.10204832775756256
7|6|3|3,0,-1.9376286766624249
7|6|3|3,6,-0.7939607503107693
7|6|3|3,5,-0.10432851188312411
7|6|3|3,1,-0.8991009099750847
7|6|3|3,2,-1.1269921285970421
7|6|3|3,3,2.9414677380481375
0|4|0|1,4,0.6215405098154153
0|4|0|1,1,1.5490442424979858
0|4|0|1,3,0.5346830497057866
0|4|0|1,5,0.149031296206827
0|4|0|1,7,0.28421421632355687
0|4|0|1,2,-0.03591478734767852
0|4|0|1,6,-0.6947914032495209
4|5|0|0,1,-1.1477913028122686
4|5|0|0,2,0.2551309605371929
4|5|0|0,5,-0.17874488692149273
4|5|0|0,3,-1.2741621038006894
4|5|0|0,6,0.06446029234172765
4|5|0|0,7,0.7348743090111747
4|5|0|0,0,1.7288382735501588
5|4|2|2,3,1.4343853973077967
5|4|2|2,0,-0.41238147026652117
5|4|2|2,1,1.1620149541245322
5|4|2|2,4,0.42752555094825667
5|4|2|2,2,3.6419385534649353
5|4|2|2,7,1.4166094722063465
5|4|2|2,6,1.7726063910808045
4|5|2|2,7,0.31733763868694176
4|5|2|2,1,-0.4977466054340844
4|5|2|2,3,0.046187741422459114
4|5|2|2,5,-1.4933926776935704
4|5|2|2,0,0.3907373744729955
4|5|2|2,6,0.5931193628870921
4|5|2|2,2,1.5637246662716306
7|5|2|2,6,0.6897826279612458
7|5|2|2,5,1.3484405778406974
7|5|2|2,3,-0.15983964545856236
7|5|2|2,1,0.07228903333708786
7|5|2|2,0,0.35903021714189365
7|5|2|2,2,2.6598620985598718
7|5|2|2,4,-0.12262014613863946
5|2|7|2,3,2.3205558333587906
5|2|7|2,1,1.4670699617775664
5|2|7|2,7,2.711297767363368
5|2|7|2,0,1.6201417699467384
5|2|7|2,2,4.1154539877549245
5|2|7|2,6,1.5899776004401647
5|2|7|2,4,1.7936637525650183
3|3|7|7,1,2.71055862350202
3|3|7|7,4,2.4221265110969172
3|3|7|7,5,2.4827092057373066
3|3|7|7,7,2.425828105420586
3|3|7|7,6,2.6761595057646828
3|3|7|7,0,1.450304283325507
3|3|7|7,2,2.542842780874955
1|3|7|7,3,2.1450962957535475
1|3|7|7,5,1.9008030564229645
1|3|7|7,7,4.065342556950057
1|3|7|7,6,2.3466618840957874
1|3|7|7,4,2.1617018593267603
1|3|7|7,2,2.855198108830584
1|3|7|7,0,2.479742579789388
6|1|0|2,1,2.2404060773937995
6|1|0|2,2,4.2510496418101855
6|1|0|2,0,2.347325838288071
6|1|0|2,5,2.55748071168032
6|1|0|2,4,2.9194989747770483
6|1|0|2,7,2.9405301925756886
6|1|0|2,3,2.609339796544317
1|1|0|2,3,2.5178642822170545
1|1|0|2,0,2.363135675480623
1|1|0|2,7,2.7782351855075307
1|1|0|2,5,2.6494918526216202
1|1|0|2,6,2.8676866021976646
1|1|0|2,4,2.7638465199339537
1|1|0|2,2,4.109020726469861
3|1|0|2,5,2.803006654514354
3|1|0|2,7,2.790270202920419
3|1|0|2,0,2.3449428739012106
3|1|0|2,6,2.6686049325120913
3|1|0|2,2,4.249731268216103
3|1|0|2,1,2.258653496549899
3|1|0|2,4,2.728303278024487
0|7|2|2,1,-0.46739328793650436
0|7|2|2,6,-0.3879100191196757
0|7|2|2,3,-0.8087132169534457
0|7|2|2,2,4.889771039341243
0|7|2|2,5,-0.8707365659539058
0|7|2|2,7,-1.568223853302067
0|7|2|2,4,-1.1569954127956081
4|1|5|5,1,2.973443858141804
4|1|5|5,2,3.004955874950507
4|1|5|5,6,3.6276180309840913
4|1|5|5,0,2.8414540173458636
4|1|5|5,7,3.6455742580009622
4|1|5|5,3,2.983407284523656
4|1|5|5,5,4.986094334061041
5|4|0|2,3,0.09801758873529201
5|4|0|2,2,1.6217866711394928
5|4|0|2,1,-1.2953905166670934
5|4|0|2,0,-0.15608869936868164
5|4|0|2,4,0.49743530396781777
5|4|0|2,6,-0.19753951537443712
5|4|0|2,7,0.6160679789986345
4|2|5|5,5,4.669653421182867
4|2|5|5,0,2.417657931294878
4|2|5|5,3,3.125730721122876
4|2|5|5,1,3.153864290104515
4|2|5|5,6,2.8062945075749752
4|2|5|5,7,2.9625885775496683
4|2|5|5,2,3.19274068095983
5|5|7|7,6,2.5295886363011517
5|5|7|7,3,1.2510711488883297
5|5|7|7,7,6.5662159878333055
5|5|7|7,0,2.2187886736813702
5|5|7|7,1,-0.18251728631605058
5|5|7|7,2,1.117780651183877
5|5|7|7,4,0.8413717578607172
7|7|0|0,3,-1.632686461440719
7|7|0|0,6,-0.8389079681542092
7|7|0|0,2,0.8409691093150711
7|7|0|0,4,1.4299004716650878
7|7|0|0,5,0.38053879817532404
7|7|0|0,1,-0.5223322935915933
7|7|0|0,0,5.589247294817688
6|7|0|0,3,-0.5580856401240488
6|7|0|0,5,0.6298501931337671
6|7|0|0,4,-0.16742672102217027
6|7|0|0,1,1.751812187228728
6|7|0|0,7,0.8855352129242526
6|7|0|0,2,-0.1297901241121191
6|7|0|0,0,0.9364540034392204
1|1|0|3,2,2.321751075907156
1|1|0|3,4,2.6190618940759984
1|1|0|3,7,2.747283099453291
1|1|0|3,6,2.841907585947449
1|1|0|3,5,2.7452202847700953
1|1|0|3,3,4.152972200458069
1|1|0|3,0,2.3455188876043027
7|1|0|3,6,2.6672420371031262
7|1|0|3,2,2.3031623868149658
7|1|0|3,4,2.8357293221407787
7|1|0|3,5,3.0797123330747476
7|1|0|3,0,2.2915721453574633
7|1|0|3,3,4.392263889761905
7|1|0|3,1,2.288930650083752
5|4|7|2,1,0.049135170104536524
5|4|7|2,6,0.8489779810498987
5|4|7|2,2,3.719245110625355
5|4|7|2,4,0.2042179233017322
5|4|7|2,3,0.2880891596300519
5|4|7|2,0,0.11849984296486608
5|4|7|2,7,1.888665104007018
1|4|7|2,3,0.5559262227204381
1|4|7|2,4,0.4005424123180222
1|4|7|2,7,1.8956918206069586
1|4|7|2,0,-0.27131270535250457
1|4|7|2,6,1.5050573860134127
1|4|7|2,2,2.646351338324249
1|4|7|2,5,1.6421194275438624
4|5|7|7,6,2.1694809528057557
4|5|7|7,2,1.4606555158284424
4|5|7|7,3,1.9066049164221157
4|5|7|7,7,6.00523842612254
4|5|7|7,0,-0.056724337629139254
4|5|7|7,5,1.922067232185559
4|5|7|7,1,1.0819101297393532
4|2|6|6,6,4.960080814803408
4|2|6|6,2,2.8169191505696047
4|2|6|6,3,3.139263269902022
4|2|6|6,0,3.2881532791666133
4|2|6|6,7,3.3791568931262685
4|2|6|6,5,3.133894935835846
4|2|6|6,1,3.1586442956231515
6|4|0|1,3,0.05460845751593183
6|4|0|1,1,0.32736964937431423
6|4|0|1,2,0.2794305645134894
6|4|0|1,5,0.22745186282246665
6|4|0|1,0,-0.7736743579837396
6|4|0|1,4,0.4715051852261755
6|4|0|1,7,0.3620518696682468
3|4|0|1,6,0.4666022221326596
3|4|0|1,4,0.33204803731159
3|4|0|1,7,0.16914956093947875
3|4|0|1,5,0.03445913149885997
3|4|0|1,0,0.25311925094448934
3|4|0|1,2,-0.23850442871871433
3|4|0|1,1,1.495407571118645
1|5|0|2,3,0.669346849820321
1|5|0|2,2,0.6961778692383849
1|5|0|2,6,-0.18397439199357254
1|5|0|2,4,-0.18012031145331017
1|5|0|2,0,-1.3026574975641694
1|5|0|2,5,-1.4692897252548995
1|5|0|2,7,0.46428303181413766
3|5|0|2,6,-0.16693543193849258
3|5|0|2,2,0.4755349743437566
3|5|0|2,5,-0.29237333411595035
3|5|0|2,7,-1.1083699145126278
3|5|0|2,1,-0.643167632815121
3|5|0|2,0,-0.7474749057788102
3|5|0|2,4,-0.9952270195413834
6|5|0|2,0,-1.9354616959006485
6|5|0|2,7,-0.35228094803931864
6|5|0|2,3,-0.9557574018173456
6|5|0|2,4,-0.7165911131205422
6|5|0|2,5,0.1674661904309631
6|5|0|2,1,-1.1766018009320913
6|5|0|2,2,2.0475255289717076
0|6|1|1,2,-1.0672659676639882
0|6|1|1,5,-0.25147461388689013
0|6|1|1,7,-0.3243067518666999
0|6|1|1,4,-0.5199381821853984
0|6|1|1,3,0.01949076172414288
0|6|1|1,6,-0.4183084185590135
0|6|1|1,1,1.6825511707232956
2|6|1|1,5,-0.7748038779121771
2|6|1|1,6,-0.06600084650121862
2|6|1|1,3,-0.2641686475086236
2|6|1|1,0,-0.644001593120836
2|6|1|1,1,2.1701047944367744
2|6|1|1,4,-0.3626870120885097
2|6|1|1,7,-0.049844868499918316
5|7|1|1,1,3.069386803550282
5|7|1|1,4,-2.140885378313966
5|7|1|1,2,-1.0476664494331904
5|7|1|1,6,0.610237299982424
5|7|1|1,0,-2.370313910881124
5|7|1|1,3,-0.6142716734318917
5|7|1|1,7,0.8530879624155441
1|8|6|6,4,-1.7179836646337368
1|8|6|6,3,1.6172173719012575
1|8|6|6,6,10.999999999999982
1|8|6|6,7,2.1154817454580446
1|8|6|6,5,1.070701790602537
1|8|6|6,2,0.4531365968978921
1|8|6|6,0,0.14341338233024276
4|8|6|6,1,1.5653378392785018
4|8|6|6,6,10.999999999999982
4|8|6|6,7,-1.3129496666370153
4|8|6|6,3,0.8014096512650741
4|8|6|6,0,0.5718387024926056
4|8|6|6,2,0.9581911402454636
4|8|6|6,5,-1.8466581547870937
1|2|0|2,4,2.2467102161815027
1|2|0|2,6,1.8933182081007849
1|2|0|2,2,3.276275716093174
1|2|0|2,3,2.229773733480375
1|2|0|2,5,2.4621653918579303
1|2|0|2,7,2.1068077030986627
1|2|0|2,0,1.3814497804499992
3|7|2|2,2,5.5407918775004195
3|7|2|2,4,-1.0804783131762812
3|7|2|2,6,-0.5170037232292309
3|7|2|2,1,-2.7475248513831643
3|7|2|2,5,-2.2387592589412706
3|7|2|2,0,-2.5238360738287167
3|7|2|2,7,-1.2222129576837109
4|1|7|2,3,2.7442556067929487
4|1|7|2,6,2.5558945979304597
4|1|7|2,7,3.0135919783171254
4|1|7|2,5,2.7046198267559043
4|1|7|2,2,4.687908809163889
4|1|7|2,0,2.487858261683012
4|1|7|2,1,2.3894156841385668
3|1|7|2,6,2.620277361744761
3|1|7|2,4,2.295591547838902
3|1|7|2,0,2.4340742100036787
3|1|7|2,2,4.6757461003198975
3|1|7|2,5,2.4654422441241883
3|1|7|2,7,3.670052402246012
3|1|7|2,1,2.530001208471989
6|1|7|2,5,2.5924802192152145
6|1|7|2,0,2.3812862020608407
6|1|7|2,2,4.52824755420422
6|1|7|2,3,2.4077742659564865
6|1|7|2,7,3.836184253887442
6|1|7|2,4,2.627886108049631
6|1|7|2,1,2.231317003541247
5|1|7|2,2,4.56793164854656
5|1|7|2,4,2.521944780264481
5|1|7|2,7,3.2498277589170925
5|1|7|2,1,1.8904312940745187
5|1|7|2,0,2.2898196083446853
5|1|7|2,3,2.5517944531641965
5|1|7|2,6,2.4282502322186805
2|2|7|7,7,5.180487929212827
2|2|7|7,0,2.983760389121677
2|2|7|7,6,2.685708303169354
2|2|7|7,1,2.9966781864352345
2|2|7|7,4,2.4269196366767285
2|2|7|7,3,2.3889828930178454
2|2|7|7,5,3.0793643384871476
2|3|1|1,3,2.1660975482311913
2|3|1|1,0,1.66792835648152
2|3|1|1,6,2.054083332209211
2|3|1|1,7,1.640964839279407
2|3|1|1,5,2.4978225781041856
2|3|1|1,1,3.69545339522028
2|3|1|1,4,2.207342721328766
4|3|1|1,5,2.211322226834684
4|3|1|1,1,3.853756863047463
4|3|1|1,7,1.8917083529846512
4|3|1|1,3,0.9742058261085518
4|3|1|1,0,1.827321278157196
4|3|1|1,6,2.6564070977086063
4|3|1|1,2,1.742200725076903
0|1|4|1,2,2.9247467050401093
0|1|4|1,6,2.906401317252738
0|1|4|1,5,2.7943127521008746
0|1|4|1,4,3.2592935001783547
0|1|4|1,7,2.9724333203650937
0|1|4|1,1,4.0010690712686925
0|1|4|1,3,2.7893692125186136
1|2|4|2,4,3.2940910717979888
1|2|4|2,5,2.336642912637051
1|2|4|2,2,4.114220452043603
1|2|4|2,0,2.2889563301410134
1|2|4|2,6,2.9458773155236013
1|2|4|2,7,2.610270413404826
1|2|4|2,3,2.8208144978067207
4|4|1|1,5,0.5715876282165092
4|4|1|1,1,2.976675130610296
4|4|1|1,7,1.2831338595995632
4|4|1|1,0,0.6554589975833441
4|4|1|1,6,1.8549779828016664
4|4|1|1,3,0.3347958807844302
4|4|1|1,2,1.1203810771069709
6|2|0|4,0,1.68122827958351
6|2|0|4,2,1.2701135164550046
6|2|0|4,1,0.8540293110537648
6|2|0|4,4,3.739922338404915
6|2|0|4,7,0.6999936561077383
6|2|0|4,5,0.5905997018987734
6|2|0|4,3,0.9009268339150298
0|2|0|4,1,1.86776909647307
0|2|0|4,3,0.7963016796418482
0|2|0|4,4,3.486526713061277
0|2|0|4,5,2.0003514080176954
0|2|0|4,7,1.9152428884551262
0|2|0|4,2,1.2945056793382508
0|2|0|4,6,2.3528609245399004
1|2|0|4,4,3.629379143933273
1|2|0|4,7,1.9020987468153172
1|2|0|4,2,1.287981071401381
1|2|0|4,3,1.7080306311408662
1|2|0|4,5,2.273173916849155
1|2|0|4,0,2.0994504253044517
1|2|0|4,6,2.2625002673498624
1|5|0|0,6,-0.8111409182932106
1|5|0|0,2,-0.29637948467282293
1|5|0|0,5,-0.4300811886294586
1|5|0|0,4,-0.6548893942308999
1|5|0|0,0,1.209956362039765
1|5|0|0,7,0.24828226944971354
1|5|0|0,3,-0.6471689492264937
6|1|6|5,4,1.3345585138675888
6|1|6|5,1,1.645134798463231
6|1|6|5,0,0.8645785895669812
6|1|6|5,7,2.525070789442669
6|1|6|5,2,1.3145760100597461
6|1|6|5,3,1.4340915153284701
6|1|6|5,5,4.693144081434453
4|1|6|5,1,2.0877395213529564
4|1|6|5,7,2.686087196783762
4|1|6|5,5,4.716209700410263
4|1|6|5,2,2.4620718876541194
4|1|6|5,3,2.377836797616426
