state,action,reward(average)
1|1|0|2,5,0.0
1|1|0|2,6,0.0
1|1|0|2,4,0.16058394160583941
1|1|0|2,3,0.0
1|1|0|2,7,0.16184971098265896
3|1|0|2,6,0.6666666666666666
3|1|0|2,2,1.2663934426229508
3|1|0|2,1,0.0
7|1|4|0,5,0.0
7|1|4|0,1,0.0
7|1|4|0,4,0.8537234042553191
7|1|4|0,2,0.0
5|1|4|0,6,0.0
5|1|4|0,7,0.0
5|1|4|0,3,0.0
5|1|4|0,0,1.076086956521739
5|1|4|0,1,0.0
6|1|4|0,3,0.0
6|1|4|0,7,0.1099476439790576
6|1|4|0,1,0.0
6|1|4|0,5,0.0
3|1|4|0,6,0.0
3|1|4|0,4,0.0
3|1|4|0,1,0.0
3|1|4|0,0,1.1058201058201058
1|1|4|0,5,0.0
1|1|4|0,0,1.077294685990338
1|1|4|0,4,0.0
1|1|4|0,7,0.0
7|1|0|2,3,0.0
7|1|0|2,4,0.0
7|1|0|2,6,0.0
7|1|0|2,1,0.0
7|1|0|2,0,0.0
7|1|0|2,2,1.184281842818428
7|1|0|2,5,0.5
2|3|0|1,6,0.4936708860759494
2|3|0|1,0,0.0
2|3|0|1,1,1.072289156626506
2|3|0|1,7,0.0
2|3|0|1,5,0.0
6|4|0|0,5,0.25
6|4|0|0,7,0.46264744429882043
6|4|0|0,4,0.3333333333333333
6|4|0|0,1,0.0
6|4|0|0,0,1.425207756232687
5|4|7|2,1,0.0
5|4|7|2,3,0.21818181818181817
5|4|7|2,4,0.0
1|4|7|2,3,0.0
1|4|7|2,4,0.0
1|4|7|2,7,1.4631578947368422
1|4|7|2,0,0.0
1|4|7|2,5,1.0
3|4|7|2,1,0.0
3|4|7|2,6,0.0
3|4|7|2,7,1.5242718446601942
6|4|7|2,5,0.0
6|4|7|2,0,0.0
6|4|7|2,2,1.0089285714285714
6|1|4|1,3,0.0
6|1|4|1,1,1.0875
1|2|4|4,3,0.0
1|2|4|4,5,0.0
1|2|4|4,6,0.33070866141732286
1|2|4|4,7,0.0
1|2|4|4,4,2.1970443349753697
1|2|4|4,0,0.0
1|2|4|4,2,0.0
3|2|4|4,6,0.2692307692307692
3|2|4|4,7,0.3968871595330739
3|2|4|4,0,0.0
3|2|4|4,4,2.151291512915129
3|2|4|4,1,0.0
3|2|4|4,5,0.0
6|4|4|4,0,0.0
6|4|4|4,3,0.0
6|4|4|4,2,0.0
6|4|4|4,5,0.0
6|4|4|4,1,0.1731958762886598
1|7|5|5,5,1.3414304993252362
1|7|5|5,0,0.0
1|7|5|5,2,0.0
1|7|5|5,3,0.0
1|7|5|5,4,0.0
1|7|5|5,7,0.0
1|7|5|5,6,0.0
5|8|6|6,1,0.0
5|8|6|6,6,11.0
5|8|6|6,7,0.0
5|8|6|6,3,0.0
5|8|6|6,0,0.0
5|8|6|6,4,0.0
5|8|6|6,2,0.0
1|8|6|6,4,0.0
1|8|6|6,3,0.0
1|8|6|6,5,0.0
1|8|6|6,0,0.0
1|8|6|6,7,0.0
1|8|6|6,6,11.0
1|8|6|6,2,0.0
4|8|6|6,1,0.0
4|8|6|6,7,0.0
4|8|6|6,0,0.0
4|8|6|6,2,0.0
4|8|6|6,5,0.0
4|8|6|6,6,11.0
4|8|6|6,3,0.0
5|1|0|1,0,0.0
5|1|0|1,7,0.0
5|1|0|1,6,0.0
5|1|0|1,4,0.0
5|1|0|1,2,0.5
5|1|0|1,1,1.1985559566787003
5|1|0|1,3,0.0
0|1|0|1,4,0.16521739130434782
0|1|0|1,5,0.0
0|1|0|1,3,0.0
0|1|0|1,2,0.0
0|1|0|1,6,0.0
4|1|7|2,3,0.0
4|1|7|2,6,0.175
4|1|7|2,2,1.0897435897435896
4|1|7|2,0,0.0
3|1|7|2,6,0.0
3|1|7|2,7,1.2990654205607477
6|1|7|2,5,0.0
6|1|7|2,2,1.110655737704918
6|1|7|2,1,0.0
6|1|7|2,3,0.0
5|1|7|2,2,1.1221374045801527
4|6|1|1,3,0.28516377649325625
4|6|1|1,7,0.467966573816156
4|6|1|1,0,0.0
0|2|1|1,2,0.1875
0|2|1|1,6,0.2323943661971831
0|2|1|1,5,0.0
0|2|1|1,7,0.21052631578947367
0|2|1|1,4,0.3333333333333333
0|2|1|1,3,0.36082474226804123
0|2|1|1,1,1.8003802281368821
2|3|1|1,3,0.0
2|3|1|1,5,0.4171779141104294
2|3|1|1,7,0.5025510204081632
2|3|1|1,0,0.0
2|3|1|1,6,0.0
3|3|1|1,2,0.0
3|3|1|1,4,0.4
3|3|1|1,6,0.0
3|3|1|1,1,1.6851549755301793
3|3|1|1,0,0.0
3|3|1|1,5,0.0
3|3|1|1,7,0.5
0|1|4|1,2,0.5
0|1|4|1,4,0.0
0|1|4|1,3,0.0
0|1|4|1,5,0.0
0|1|4|1,6,0.0
0|1|4|1,7,0.0
0|1|4|1,1,1.103448275862069
1|2|4|2,4,1.302325581395349
1|2|4|2,6,0.0
1|2|4|2,7,1.0
2|6|4|4,6,0.6349206349206349
2|6|4|4,4,1.1614195764167143
2|6|4|4,7,0.5
2|6|4|4,0,0.0
2|6|4|4,1,0.0
2|6|4|4,5,1.0
2|6|4|4,3,0.0
1|3|2|0,5,0.0
1|3|2|0,6,0.2937062937062937
5|3|2|0,6,0.0
5|3|2|0,0,1.0348258706467661
5|3|2|0,3,0.0
6|3|2|0,4,0.0
6|3|2|0,7,0.0
6|3|2|0,5,0.281437125748503
6|3|2|0,3,0.16666666666666666
4|3|2|0,5,0.0
4|3|2|0,6,0.0
4|3|2|0,0,1.0
4|3|2|0,2,1.1512605042016806
0|3|4|3,3,1.024390243902439
0|3|4|3,5,0.0
0|3|4|3,4,0.5
0|3|4|3,6,0.0
0|3|4|3,2,0.0
3|4|4|1,5,0.0
3|4|4|1,1,1.0136518771331058
3|4|4|1,6,1.0
3|4|4|1,2,0.0
5|4|4|1,0,0.0
5|4|4|1,3,0.24
0|4|4|1,4,1.4838709677419355
0|4|4|1,2,0.33766233766233766
4|4|4|1,3,0.0
4|4|4|1,1,1.0
1|5|4|4,6,0.26666666666666666
1|5|4|4,7,0.4680365296803653
1|5|4|4,5,0.4
1|5|4|4,4,1.7243460764587526
1|5|4|4,2,1.0
1|5|4|4,3,0.0
6|1|6|5,4,0.0
6|1|6|5,5,1.2525252525252526
4|1|6|5,1,0.0
4|1|6|5,2,0.0
4|1|6|5,5,1.0919540229885059
1|1|6|5,2,0.0
1|1|6|5,7,0.0
1|1|6|5,3,0.0
1|1|6|5,0,0.0
1|1|6|5,6,1.5444444444444445
2|1|6|5,7,0.2268041237113402
2|1|6|5,6,1.4736842105263157
7|2|6|1,2,0.0
7|2|6|1,0,0.0
7|2|6|1,1,1.138655462184874
7|2|6|1,6,1.0
6|5|5|5,4,0.0
6|5|5|5,5,2.175913396481732
6|5|5|5,2,0.5
6|5|5|5,3,0.0
6|5|5|5,1,0.0
6|5|5|5,0,0.0
7|2|3|3,0,0.06666666666666667
7|2|3|3,2,0.0
7|2|3|3,6,0.0
7|2|3|3,1,0.05555555555555555
7|2|3|3,3,2.1968503937007875
7|2|3|3,4,0.0
0|1|6|2,3,0.0
0|1|6|2,2,1.1742424242424243
3|1|6|2,7,0.2916666666666667
3|1|6|2,5,0.0
3|1|6|2,2,1.1333333333333333
1|2|6|0,3,0.0
1|2|6|0,5,0.0
1|2|6|0,4,0.0
1|2|6|0,6,1.0920245398773005
1|2|6|0,2,0.0
5|2|6|0,0,1.0506329113924051
5|2|6|0,2,1.0
0|3|6|5,4,0.0
0|3|6|5,1,0.0
0|3|6|5,3,0.0
0|3|6|5,5,1.1428571428571428
3|2|3|0,2,0.0
3|2|3|0,0,1.0289855072463767
3|2|3|0,6,1.0
2|2|3|0,3,0.0
2|2|3|0,0,1.0254957507082152
2|2|3|0,5,0.0
2|2|3|0,1,0.0
7|3|5|5,6,0.0
7|3|5|5,2,0.0
7|3|5|5,0,0.09285714285714286
7|3|5|5,3,0.2972972972972973
7|3|5|5,4,0.25
6|3|5|5,1,0.13963963963963963
6|3|5|5,7,0.0
6|3|5|5,4,0.1111111111111111
6|3|5|5,0,0.0
1|4|5|5,5,2.16600790513834
1|4|5|5,7,0.0
1|4|5|5,0,0.0
1|4|5|5,4,0.5
5|7|3|3,4,0.29775280898876405
5|7|3|3,1,0.0
5|7|3|3,2,0.0
5|7|3|3,6,0.25
5|7|3|3,7,0.0
5|7|3|3,3,1.676923076923077
4|7|3|3,2,0.0
4|7|3|3,7,0.3157099697885196
4|7|3|3,5,0.2
4|7|3|3,1,0.0
4|7|3|3,0,0.0
2|7|3|3,3,1.1527777777777777
2|7|3|3,6,0.3333333333333333
2|7|3|3,5,0.0
2|7|3|3,7,0.4
2|7|3|3,1,0.0
2|7|3|3,4,0.25
2|7|3|3,0,0.0
3|8|6|6,5,0.0
3|8|6|6,0,0.0
3|8|6|6,2,0.0
3|8|6|6,4,0.0
3|8|6|6,6,11.0
3|8|6|6,7,0.0
3|8|6|6,1,0.0
3|1|7|4,6,0.0
3|1|7|4,4,1.1162790697674418
6|1|7|4,1,0.0
6|1|7|4,7,1.3866666666666667
6|1|7|4,5,0.0
6|1|7|4,2,0.0
1|1|7|4,5,0.0
1|1|7|4,2,0.0
1|1|7|4,3,0.0
1|1|7|4,0,0.0
1|1|7|4,4,1.1797752808988764
1|1|7|4,6,1.0
5|1|7|4,0,0.0
5|1|7|4,2,0.0
5|1|7|4,6,0.0
5|1|7|4,7,0.7530120481927711
5|1|7|4,1,0.0
0|1|7|4,7,1.471264367816092
0|1|7|4,1,0.0
7|4|5|5,6,0.4467005076142132
7|4|5|5,1,0.0
7|4|5|5,4,0.3333333333333333
7|4|5|5,0,0.0
7|4|5|5,3,0.0
7|4|5|5,5,2.230769230769231
0|1|2|3,5,0.0
0|1|2|3,6,0.0
0|1|2|3,2,0.0
0|1|2|3,3,1.2459016393442623
5|1|2|3,4,0.0
5|1|2|3,7,0.0
5|1|2|3,0,0.0
5|1|2|3,6,0.0
5|1|2|3,1,0.0
5|1|2|3,3,1.3133903133903133
4|1|2|3,6,0.3125
6|2|2|1,0,0.0
6|2|2|1,2,1.1002444987775062
6|2|2|1,3,0.0
6|2|2|1,4,1.0
0|2|2|1,4,0.0
0|2|2|1,5,0.3490566037735849
0|2|2|1,3,0.0
0|2|2|1,6,0.23636363636363636
4|2|2|1,5,0.3779527559055118
4|2|2|1,6,0.0
4|2|2|1,0,0.0
4|2|2|1,2,1.1363636363636365
5|2|2|1,4,0.0
5|2|2|1,2,1.1156462585034013
5|2|2|1,7,0.0
4|1|1|0,2,0.13793103448275862
4|1|1|0,1,0.0
4|1|1|0,3,0.0
4|1|1|0,7,0.0
4|3|1|0,0,1.0126582278481013
4|3|1|0,5,0.0
4|3|1|0,3,0.0
4|3|1|0,1,0.0
1|6|3|3,2,0.0
1|6|3|3,6,0.4
1|6|3|3,4,0.375
1|6|3|3,3,1.1536471805483703
1|6|3|3,5,0.2
1|6|3|3,7,0.6666666666666666
1|6|3|3,0,0.0
0|2|6|6,4,0.1766304347826087
0|2|6|6,5,0.0
0|2|6|6,3,0.0
4|2|6|6,2,0.0
4|2|6|6,1,0.07547169811320754
4|2|6|6,5,0.20527859237536658
4|2|6|6,0,0.0
4|2|6|6,6,2.6407982261640797
4|2|6|6,3,1.0
4|2|6|6,7,0.0
2|2|6|6,7,0.0
2|2|6|6,5,0.25
2|2|6|6,1,0.0
2|2|6|6,6,2.6945812807881775
2|2|6|6,4,0.0
2|2|6|6,3,0.0
7|2|6|6,4,0.0
7|2|6|6,3,0.0
7|2|6|6,1,0.0
7|2|6|6,0,0.0
7|2|6|6,5,0.25
1|3|6|6,7,0.0
1|3|6|6,2,0.25
1|3|6|6,6,2.3517786561264824
1|3|6|6,4,0.5
1|3|6|6,3,0.0
1|3|6|6,5,0.0
6|1|0|1,5,0.0
6|1|0|1,7,0.0
6|1|0|1,4,0.0
6|1|0|1,3,0.0
6|1|0|1,0,0.0
6|1|0|1,1,1.2198275862068966
2|1|1|0,5,0.0
2|1|1|0,3,0.3333333333333333
2|1|1|0,4,0.0
2|1|1|0,6,0.0
2|1|1|0,0,1.0525362318840579
1|4|4|4,3,0.25
1|4|4|4,4,2.128903122497998
1|4|4|4,7,0.0
1|4|4|4,0,0.0
1|4|4|4,5,1.0
1|4|4|4,2,0.0
1|4|4|4,6,2.0
3|4|4|4,0,0.0
3|4|4|4,7,0.6666666666666666
3|4|4|4,1,0.18313253012048192
3|4|4|4,6,0.5
3|4|4|4,4,2.0806100217864922
3|4|4|4,5,0.0
0|4|4|4,3,0.0
0|4|4|4,2,0.0
0|4|4|4,4,2.0558558558558557
0|4|4|4,6,0.3333333333333333
7|4|4|4,1,0.0
7|4|4|4,0,0.0
7|4|4|4,3,0.0
7|4|4|4,5,0.4206896551724138
7|4|4|4,2,0.0
1|1|1|2,5,0.0
1|1|1|2,4,0.0
1|1|1|2,0,0.0
1|1|1|2,6,0.0
1|1|1|2,3,0.20866141732283464
1|1|1|2,7,0.0
5|1|1|2,2,1.2666666666666666
5|1|1|2,6,0.3333333333333333
5|1|1|2,1,0.0
2|2|1|6,0,0.0
2|2|1|6,3,0.0
2|2|1|6,7,0.0
2|2|1|6,4,0.0
2|2|1|6,6,2.014705882352941
0|2|1|6,4,0.0
0|2|1|6,1,0.75
4|2|1|6,6,2.0256410256410255
2|3|4|4,4,2.0134615384615384
2|3|4|4,0,0.0
2|3|4|4,6,0.3333333333333333
2|3|4|4,1,0.0
1|7|2|2,4,0.14285714285714285
1|7|2|2,2,1.0733778047301394
1|7|2|2,7,0.0
1|7|2|2,3,0.2
1|7|2|2,5,0.2857142857142857
1|7|2|2,0,0.0
1|7|2|2,6,0.0
4|1|5|0,7,0.0
4|1|5|0,2,0.0
4|1|5|0,6,0.0
4|1|5|0,1,0.14285714285714285
4|1|5|0,5,0.8089887640449438
7|1|5|0,4,0.0
7|1|5|0,5,0.9292307692307692
2|1|5|0,6,0.0
2|1|5|0,4,0.0
2|1|5|0,5,0.0
2|1|5|0,3,0.0
2|1|5|0,7,0.18831168831168832
6|1|5|0,2,0.0
6|1|5|0,3,0.0
6|1|5|0,5,0.0
6|1|5|0,7,0.0
6|1|5|0,0,1.1006944444444444
6|1|5|0,1,0.0
3|2|5|4,5,1.44
6|5|1|3,5,0.4642857142857143
6|5|1|3,2,0.0
6|5|1|3,0,0.0
6|5|1|3,3,1.0285714285714285
5|6|1|1,7,0.37272727272727274
5|6|1|1,2,0.0
5|6|1|1,0,0.0
5|6|1|1,6,0.2857142857142857
5|6|1|1,1,1.1460227272727272
5|6|1|1,4,0.3333333333333333
5|6|1|1,3,0.0
6|1|2|4,4,1.3045454545454545
6|1|2|4,5,1.0
6|1|2|4,0,0.0
6|1|2|4,2,0.0
6|1|2|4,3,0.0
2|6|6|4,3,0.0
2|6|6|4,4,1.0
3|6|6|4,7,0.0
3|6|6|4,4,1.0
7|6|6|4,5,0.0
7|6|6|4,2,0.0
7|6|6|4,0,0.0
1|2|5|2,0,0.0
1|2|5|2,6,0.47701149425287354
1|2|5|2,5,1.1694915254237288
1|2|5|2,3,1.0
0|2|5|2,5,0.5627615062761506
0|2|5|2,1,0.0
0|2|5|2,7,0.5365853658536586
5|3|6|2,4,0.0
5|3|6|2,2,1.060200668896321
5|3|6|2,7,0.0
5|3|6|2,3,0.5
4|3|6|2,5,0.0
4|3|6|2,7,0.5161290322580645
2|4|6|0,7,0.0
2|4|6|0,0,1.0
2|4|6|0,4,0.6666666666666666
7|4|6|0,5,0.2937062937062937
2|1|1|5,6,0.0
2|1|1|5,7,0.43478260869565216
2|1|1|5,5,1.2758620689655173
6|1|1|5,2,0.0
6|1|1|5,0,0.0
6|1|1|5,1,0.0
6|1|1|5,5,1.5970873786407767
6|1|1|5,7,1.5
0|3|1|1,4,0.0
0|3|1|1,6,0.38484848484848483
0|3|1|1,3,0.0
0|3|1|1,1,1.697054698457223
0|3|1|1,7,0.0
0|3|1|1,5,0.0
4|3|1|1,6,0.4714285714285714
4|3|1|1,2,0.2
4|3|1|1,5,0.2
4|3|1|1,0,0.0
4|3|1|1,1,1.736923076923077
4|3|1|1,3,1.0
4|3|1|1,7,1.0
1|3|1|3,3,1.2253521126760563
1|3|1|3,6,1.0
6|5|1|1,5,0.4826086956521739
6|5|1|1,0,0.0
6|5|1|1,3,1.0
6|5|1|1,7,0.0
6|5|1|1,1,1.2758152173913044
6|5|1|1,4,0.5
6|5|1|1,2,0.3333333333333333
5|2|1|2,0,0.0
5|2|1|2,1,0.3333333333333333
5|2|1|2,7,0.5362318840579711
5|2|1|2,3,0.0
0|2|1|2,6,0.0
0|2|1|2,5,0.0
0|2|1|2,1,0.0
0|2|1|2,3,0.0
0|2|1|2,2,1.256
6|2|1|2,3,0.35106382978723405
6|2|1|2,1,0.0
6|2|1|2,4,0.0
1|2|1|2,4,0.5
1|2|1|2,2,1.2755555555555556
1|2|1|2,5,1.0
0|5|7|7,2,0.0
0|5|7|7,4,0.0
0|5|7|7,6,0.0
0|5|7|7,1,0.0
0|5|7|7,5,0.0
0|5|7|7,7,2.0880195599022007
2|5|7|7,5,0.2857142857142857
2|5|7|7,3,0.0
2|5|7|7,4,0.0
2|5|7|7,7,2.0679886685552407
5|5|7|7,3,0.0
5|5|7|7,7,2.173076923076923
5|5|7|7,2,0.0
5|5|7|7,1,0.0
5|5|7|7,0,1.0
5|5|7|7,4,0.5
3|5|7|7,4,0.3247663551401869
3|5|7|7,2,0.0
4|6|7|7,7,2.6470588235294117
4|6|7|7,2,0.0
4|6|7|7,1,0.0
4|6|7|7,0,0.0
7|8|5|5,1,0.0
7|8|5|5,5,11.0
7|8|5|5,2,0.0
7|8|5|5,6,0.0
7|8|5|5,3,0.0
0|4|3|3,5,0.45054945054945056
0|4|3|3,2,0.0
0|4|3|3,1,0.0
0|4|3|3,4,0.42857142857142855
0|4|3|3,7,0.0
2|4|3|3,7,0.3333333333333333
2|4|3|3,6,0.5
2|4|3|3,3,1.963375796178344
2|4|3|3,0,0.0
2|4|3|3,4,0.0
2|4|3|3,5,1.0
0|1|3|6,7,0.7704918032786885
7|2|3|1,3,1.1814345991561181
7|2|3|1,4,0.6666666666666666
3|4|0|1,0,0.0
3|4|0|1,1,1.0451807228915662
3|4|0|1,7,0.0
3|4|0|1,6,1.0
3|4|0|1,5,1.0
0|4|0|1,2,0.0
0|4|0|1,3,0.3639240506329114
0|4|0|1,5,0.0
0|4|0|1,6,0.0
2|4|0|1,6,0.4797297297297297
2|4|0|1,1,1.0
6|5|0|1,2,0.0
6|5|0|1,4,0.4050632911392405
2|5|0|1,5,0.0
2|5|0|1,6,0.0
2|5|0|1,0,0.0
2|5|0|1,4,0.42857142857142855
2|5|0|1,3,0.0
7|3|3|3,0,0.14285714285714285
7|3|3|3,2,0.0
7|3|3|3,1,0.17073170731707318
7|3|3|3,4,0.5
7|3|3|3,3,2.08955223880597
6|4|2|2,2,1.9272151898734178
6|4|2|2,4,0.3333333333333333
6|4|2|2,5,1.0
6|4|2|2,3,0.3333333333333333
6|4|2|2,7,1.0
6|4|2|2,1,1.0
3|2|1|0,4,0.3446601941747573
3|2|1|0,2,0.0
3|2|1|0,1,0.0
3|2|1|0,6,0.0
4|2|1|0,7,0.0
4|2|1|0,5,0.5
4|2|1|0,0,1.031372549019608
4|2|1|0,1,1.0
4|2|1|0,3,0.0
5|3|1|0,7,0.30851063829787234
5|3|1|0,4,0.0
7|4|1|0,5,0.0
7|4|1|0,4,0.0
7|4|1|0,0,1.0
7|4|1|0,1,1.3777777777777778
0|3|7|1,4,0.0
0|3|7|1,6,0.3442622950819672
4|3|7|1,6,0.0
4|3|7|1,7,1.1970443349753694
4|3|7|1,0,0.0
4|3|7|1,5,0.0
6|3|7|1,5,0.5
6|3|7|1,2,0.0
6|3|7|1,1,1.018018018018018
6|3|7|1,7,1.3142857142857143
5|3|7|1,7,1.0491803278688525
2|2|1|3,4,0.56
2|2|1|3,7,0.0
2|2|1|3,3,1.5213675213675213
2|2|1|3,6,1.0
1|8|3|3,4,0.0
1|8|3|3,7,0.0
1|8|3|3,6,0.0
1|8|3|3,5,0.0
1|8|3|3,3,11.0
1|8|3|3,0,0.0
1|8|3|3,2,0.0
4|8|3|3,5,0.0
4|8|3|3,2,0.0
4|8|3|3,0,0.0
4|8|3|3,3,11.0
4|8|3|3,7,0.0
5|8|3|3,3,11.0
5|8|3|3,1,0.0
5|1|1|3,4,0.0
5|1|1|3,2,0.0
5|1|1|3,0,0.0
5|1|1|3,1,0.0
5|1|1|3,6,0.0
5|1|1|3,7,0.34210526315789475
5|1|1|3,3,1.2466019417475729
2|1|1|3,1,0.0
2|1|1|3,3,1.2301255230125523
2|1|1|3,0,0.0
1|1|1|3,0,0.0
1|1|1|3,7,0.0
1|1|1|3,6,0.27419354838709675
0|1|1|3,5,0.22065727699530516
4|3|3|3,0,0.0
4|3|3|3,2,0.14285714285714285
4|3|3|3,6,0.48497854077253216
4|3|3|3,1,0.0
4|3|3|3,7,0.3333333333333333
4|3|3|3,5,0.4626865671641791
4|1|0|1,6,0.0
4|1|0|1,2,0.0
4|1|0|1,0,0.0
4|1|0|1,3,0.24555160142348753
4|1|0|1,5,0.0
7|1|1|4,5,0.0
7|1|1|4,6,0.4695121951219512
7|1|1|4,2,0.0
7|1|1|4,0,0.0
5|1|1|4,2,0.0
5|1|1|4,7,0.5949367088607594
5|1|1|4,4,1.3697916666666667
6|1|1|4,1,0.0
6|1|1|4,2,0.0
6|1|1|4,3,0.0
6|1|1|4,5,0.5149501661129569
6|1|1|4,7,0.0
6|1|1|4,0,0.0
0|1|1|4,1,0.0
0|1|1|4,3,0.0
0|1|1|4,7,0.0
0|1|1|4,4,1.2085889570552146
0|1|1|4,6,1.0
7|1|0|0,2,0.1608695652173913
7|1|0|0,1,0.0
7|1|0|0,6,0.3333333333333333
7|1|0|0,5,0.0
7|1|0|0,0,1.6969072164948453
7|1|0|0,4,0.0
7|1|0|0,3,0.0
0|7|2|2,1,0.0
0|7|2|2,5,0.0
0|7|2|2,2,1.246498599439776
0|7|2|2,6,0.2
0|7|2|2,4,0.0
0|7|2|2,7,0.0
0|7|2|2,3,0.0
5|2|4|4,7,0.4690721649484536
5|2|4|4,1,0.0
5|2|4|4,2,0.0
5|2|4|4,3,0.3333333333333333
0|1|0|3,6,0.3333333333333333
0|1|0|3,7,0.0
0|1|0|3,2,0.0
0|1|0|3,3,1.2382978723404254
0|1|0|3,5,0.0
0|1|0|3,1,0.0
6|1|0|3,3,1.271144278606965
6|1|0|3,1,0.0
6|1|0|3,4,0.0
6|1|0|3,5,0.0
6|1|0|3,2,0.0
2|5|0|0,6,0.2
2|5|0|0,1,0.0
2|5|0|0,7,0.39646017699115044
2|5|0|0,4,0.44886363636363635
2|5|0|0,3,0.0
2|5|0|0,0,1.1839080459770115
0|2|4|2,5,0.0
0|2|4|2,4,1.3458646616541354
5|2|4|2,2,1.065217391304348
2|3|4|3,5,0.0
2|3|4|3,4,1.4126984126984128
5|3|4|3,6,0.7692307692307693
5|3|4|3,4,3.0
6|4|4|1,3,0.28865979381443296
6|4|4|1,5,0.0
3|5|4|1,4,1.8099173553719008
5|3|0|0,0,1.4305555555555556
5|3|0|0,1,0.5
5|3|0|0,4,0.0
5|3|0|0,7,1.0
5|3|0|0,6,0.0
0|5|0|2,2,1.0
0|5|0|2,1,0.0
0|5|0|2,5,0.8333333333333334
0|5|0|2,3,0.0
0|7|3|3,2,0.0
0|7|3|3,7,0.6666666666666666
0|7|3|3,1,0.0
0|7|3|3,3,1.2130750605326877
0|7|3|3,5,0.16666666666666666
0|7|3|3,6,0.0
0|7|3|3,4,1.0
1|3|6|2,7,0.41605839416058393
7|4|6|1,6,0.0
7|4|6|1,2,0.32222222222222224
7|4|6|1,4,0.0
6|4|6|1,7,0.0
6|4|6|1,1,1.0
0|1|3|2,3,0.8584474885844748
0|1|3|2,6,0.0
0|1|3|2,4,0.0
5|3|0|1,3,0.4567901234567901
5|3|0|1,2,0.4
2|7|5|5,0,0.0
2|7|5|5,5,1.3433598183881952
2|7|5|5,6,0.25
2|7|5|5,7,0.5
2|7|5|5,1,0.0
2|7|5|5,3,0.0
2|7|5|5,4,0.0
3|1|1|2,1,0.0
3|1|1|2,5,0.2
3|1|1|2,6,0.2923076923076923
3|1|1|2,7,0.2857142857142857
3|1|1|2,4,0.0
3|1|1|2,0,0.0
4|1|1|2,0,0.0
4|1|1|2,3,0.0
4|1|1|2,2,1.2378752886836029
4|1|1|2,5,0.0
0|8|7|7,3,0.0
0|8|7|7,1,0.0
0|8|7|7,5,0.0
0|8|7|7,2,0.0
0|8|7|7,7,11.0
0|8|7|7,4,0.0
0|8|7|7,6,0.0
3|2|5|0,1,0.0
3|2|5|0,6,0.0
3|2|5|0,5,1.201219512195122
3|2|5|0,7,1.0
1|2|5|0,5,1.2551440329218106
1|2|5|0,6,1.0
1|2|5|0,7,0.0
0|8|6|6,4,0.0
0|8|6|6,7,0.0
0|8|6|6,6,11.0
0|8|6|6,1,0.0
0|8|6|6,2,0.0
0|8|6|6,5,0.0
7|8|6|6,1,0.0
7|8|6|6,6,11.0
7|8|6|6,3,0.0
7|8|6|6,0,0.0
7|8|6|6,2,0.0
7|8|6|6,5,0.0
2|1|3|1,7,0.5
2|1|3|1,1,1.1156626506024097
2|1|3|1,3,0.0
2|1|0|3,1,0.0
2|1|0|3,7,0.0
2|1|0|3,6,0.23255813953488372
2|1|0|3,5,0.2
2|1|0|3,3,1.2123893805309736
1|1|0|3,4,0.22321428571428573
1|1|0|3,5,0.0
5|2|0|0,1,0.2905405405405405
5|2|0|0,3,0.3333333333333333
5|2|0|0,7,0.2
5|2|0|0,6,0.0
5|2|0|0,4,0.0
5|2|0|0,2,0.0
5|2|0|0,0,1.625
3|7|4|4,1,0.0
3|7|4|4,4,1.2607936111804343
3|7|4|4,5,0.0
3|7|4|4,0,0.0
3|7|4|4,6,0.25
3|7|4|4,7,0.2
3|7|4|4,2,0.0
2|1|0|4,3,0.0
2|1|0|4,7,0.3131868131868132
2|1|0|4,0,0.0
3|1|0|4,5,0.0
3|1|0|4,0,0.0
3|1|0|4,2,0.0
3|1|0|4,4,1.2105263157894737
3|1|0|4,6,0.0
5|1|0|4,4,1.2834645669291338
1|1|3|0,0,1.041860465116279
1|1|3|0,2,0.0
3|3|5|1,6,0.0
3|3|5|1,4,0.0
3|3|5|1,0,0.0
3|3|5|1,2,0.3254437869822485
6|3|5|1,1,1.0573770491803278
6|3|5|1,0,0.0
6|3|5|1,5,1.0
6|3|5|1,7,0.0
7|2|0|1,0,0.0
7|2|0|1,4,0.44155844155844154
2|2|0|1,1,1.2630208333333333
2|2|0|1,5,0.0
2|2|0|1,0,0.0
2|2|0|1,7,0.0
2|2|0|1,3,1.0
2|2|0|1,4,0.5
2|2|0|1,6,0.0
6|2|3|0,4,0.0
6|2|3|0,0,1.0434782608695652
6|2|3|0,5,0.0
6|2|3|0,2,0.0
6|2|3|0,1,0.0
4|2|3|0,2,0.24271844660194175
2|3|3|0,0,1.0116279069767442
2|3|3|0,5,1.0
2|3|3|0,6,0.0
0|4|3|1,5,0.8333333333333334
0|4|3|1,1,1.009090909090909
0|4|3|1,3,0.0
5|5|3|1,3,1.6666666666666667
1|5|3|0,5,0.0
1|5|3|0,4,0.0
1|5|3|0,6,0.0
1|5|3|0,7,0.0
1|5|3|0,3,1.6923076923076923
5|5|3|0,2,0.0
5|5|3|0,4,0.0
5|5|3|0,0,1.0
6|1|7|5,2,0.0
6|1|7|5,5,1.121212121212121
2|1|7|5,1,0.0
2|1|7|5,6,0.0
2|1|7|5,7,1.6304347826086956
1|1|7|5,6,0.0
1|1|7|5,0,0.0
1|1|7|5,7,1.8
